,Price Hub,Trade Date,Delivery Start Date,Delivery End Date,High Price $/MWh,Low Price $/MWh,Wtd Avg Price $/MWh,Change,Daily Volume MWh,Number of Trades,Number of Companies,date_x,DNI,Temperature,DHI,Pressure,Relative Humidity,Wind Speed,date_y,Date_x,Date_y,Open,High,Low,Close,Adj Close,Volume
1291,PJM Wh Real Time Peak,2006-01-23,2006-01-24,2006-01-24,66.0,62.0,63.51,-8.51,47200,52,27,2006-01-23,19318.601777777778,704.0333333333336,12965.251111111109,333026.8822222226,31337.364128888898,947.6053111111112,2006-01-23,2006-01-23,2006-01-23,1261.48999,1268.189941,1261.48999,1263.819946,1263.819946,2256070000.0
1292,PJM Wh Real Time Peak,2006-01-24,2006-01-25,2006-01-25,63.25,62.25,62.86,-0.65,44800,44,25,2006-01-24,71669.39022222221,787.744888888889,10021.183111111111,330189.53555555554,27956.588826666662,1298.4764444444447,2006-01-24,2006-01-24,2006-01-24,1263.819946,1271.469971,1263.819946,1266.859985,1266.859985,2608720000.0
1293,PJM Wh Real Time Peak,2006-01-25,2006-01-26,2006-01-26,67.0,64.0,65.31,2.45,49600,60,32,2006-01-25,43622.288888888885,295.71422222222225,12136.055777777781,331283.3666666666,26497.37300222222,1737.0767777777774,2006-01-25,2006-01-25,2006-01-25,1266.859985,1271.869995,1259.420044,1264.680054,1264.680054,2617060000.0
1294,PJM Wh Real Time Peak,2006-01-26,2006-01-27,2006-01-27,65.0,61.0,62.97,-2.34,30400,37,25,2006-01-26,92637.70066666666,-271.5457777777778,9918.429999999998,335094.00888888916,24187.21663555555,1462.3655555555558,2006-01-26,2006-01-26,2006-01-26,1264.680054,1276.439941,1264.680054,1273.829956,1273.829956,2856780000.0
1295,PJM Wh Real Time Peak,2006-01-27,2006-01-30,2006-01-30,55.0,53.0,53.92,-9.05,43200,39,23,2006-01-27,86801.40888888888,131.35355555555566,10306.084,337023.8066666667,25247.318351111106,1057.7605333333331,2006-01-27,2006-01-27,2006-01-27,1273.829956,1286.380005,1273.829956,1283.719971,1283.719971,2623620000.0
1296,PJM Wh Real Time Peak,2006-01-30,2006-01-31,2006-01-31,59.5,56.0,57.38,3.46,52000,52,25,2006-01-30,45021.36266666666,1823.8468888888885,13489.46066666667,329093.4444444443,30705.21064888889,861.0005555555557,2006-01-30,2006-01-30,2006-01-30,1283.719971,1287.939941,1283.51001,1285.189941,1285.189941,2282730000.0
1297,PJM Wh Real Time Peak,2006-01-31,2006-02-01,2006-02-01,63.0,56.5,61.08,3.7,74400,85,37,2006-01-31,13875.027333333332,951.7191111111113,11537.288666666665,329348.11333333317,30272.473297777793,1240.5508888888892,2006-01-31,2006-01-31,2006-01-31,1285.199951,1285.199951,1276.849976,1280.079956,1280.079956,2708310000.0
1298,PJM Wh Real Time Peak,2006-02-01,2006-02-02,2006-02-02,58.0,55.0,56.77,-4.31,49600,36,22,2006-02-01,32638.359333333334,819.1304444444445,16550.560444444447,331054.09777777776,27141.689700000006,981.9300888888889,2006-02-01,2006-02-01,2006-02-01,1280.079956,1283.329956,1277.569946,1282.459961,1282.459961,2589410000.0
1299,PJM Wh Real Time Peak,2006-02-02,2006-02-03,2006-02-03,54.5,51.75,52.67,-4.1,71200,58,29,2006-02-02,44110.779333333325,1344.0097777777776,14416.084666666664,330584.9955555553,30550.01156666667,721.9117555555556,2006-02-02,2006-02-02,2006-02-02,1282.459961,1282.459961,1267.719971,1270.839966,1270.839966,2565300000.0
1300,PJM Wh Real Time Peak,2006-02-03,2006-02-06,2006-02-06,73.5,68.75,70.09,17.42,68000,65,25,2006-02-03,30618.179999999997,2235.468888888889,11814.90688888889,328853.0444444444,30838.208635555566,1086.4832444444446,2006-02-03,2006-02-03,2006-02-03,1270.839966,1270.869995,1261.02002,1264.030029,1264.030029,2282210000.0
1301,PJM Wh Real Time Peak,2006-02-06,2006-02-07,2006-02-07,70.0,67.0,68.04,-2.05,68800,70,28,2006-02-06,92028.72577777778,-30.219777777777722,11163.820444444442,331254.5844444444,23339.410195555556,1616.174377777778,2006-02-06,2006-02-06,2006-02-06,1264.030029,1267.040039,1261.619995,1265.02002,1265.02002,2132360000.0
1302,PJM Wh Real Time Peak,2006-02-07,2006-02-08,2006-02-08,64.0,62.0,63.24,-4.8,58400,48,25,2006-02-07,69890.34199999998,-95.43266666666658,14378.573333333332,332797.417777778,23858.356826666666,1074.4062444444444,2006-02-07,2006-02-07,2006-02-07,1265.02002,1265.780029,1253.609985,1254.780029,1254.780029,2366370000.0
1303,PJM Wh Real Time Peak,2006-02-08,2006-02-09,2006-02-09,64.1,63.0,63.61,0.37,46400,51,24,2006-02-08,68789.61822222221,-399.56,15124.176888888887,332897.4088888888,24277.456411111118,879.3271111111114,2006-02-08,2006-02-08,2006-02-08,1254.780029,1266.469971,1254.780029,1265.650024,1265.650024,2456860000.0
1304,PJM Wh Real Time Peak,2006-02-09,2006-02-10,2006-02-10,66.0,58.0,63.14,-0.47,104800,94,33,2006-02-09,89768.63111111111,-635.3093333333333,12256.594222222224,332990.7733333333,23196.960020000006,984.6779333333336,2006-02-09,2006-02-09,2006-02-09,1265.650024,1274.560059,1262.800049,1263.780029,1263.780029,2441920000.0
1305,PJM Wh Real Time Peak,2006-02-10,2006-02-13,2006-02-13,80.0,76.0,78.12,14.98,123200,117,39,2006-02-10,32710.16533333334,-63.93533333333325,19910.115777777773,332737.54444444453,25116.93194222223,916.0819555555557,2006-02-10,2006-02-10,2006-02-10,1263.819946,1269.890015,1254.97998,1266.98999,1266.98999,2290050000.0
1306,PJM Wh Real Time Peak,2006-02-13,2006-02-14,2006-02-14,67.0,63.0,64.87,-13.25,63200,62,36,2006-02-13,85411.3337777778,-814.0613333333336,14829.02711111111,331500.58222222223,25075.22986444445,1276.9543333333334,2006-02-13,2006-02-13,2006-02-13,1266.98999,1266.98999,1258.339966,1262.859985,1262.859985,1850080000.0
1307,PJM Wh Real Time Peak,2006-02-14,2006-02-15,2006-02-15,58.25,55.75,57.29,-7.58,56000,60,33,2006-02-14,94081.50822222224,401.4122222222222,14100.776888888888,331859.2622222221,27197.106455555557,1134.6703333333332,2006-02-14,2006-02-14,2006-02-14,1262.859985,1278.209961,1260.800049,1275.530029,1275.530029,2437940000.0
1308,PJM Wh Real Time Peak,2006-02-15,2006-02-16,2006-02-16,50.5,47.0,48.5,-8.79,64800,67,31,2006-02-15,77052.2968888889,1133.8426666666671,15824.549111111117,334191.88888888905,30857.197040000006,961.5213777777781,2006-02-15,2006-02-15,2006-02-15,1275.530029,1281.0,1271.060059,1280.0,1280.0,2317590000.0
1309,PJM Wh Real Time Peak,2006-02-16,2006-02-17,2006-02-17,53.5,47.0,52.02,3.52,49600,56,29,2006-02-16,58932.07555555556,1848.6446666666666,13540.946222222221,333316.1000000003,30530.04885555556,1242.5464888888894,2006-02-16,2006-02-16,2006-02-16,1280.0,1289.390015,1280.0,1289.380005,1289.380005,2251490000.0
1310,PJM Wh Real Time Peak,2006-02-17,2006-02-20,2006-02-20,68.5,68.0,68.31,16.29,20800,26,18,2006-02-17,48390.65155555555,885.2128888888888,18339.042444444443,334344.58000000013,24879.72978666666,1905.359,2006-02-17,2006-02-17,2006-02-17,1289.380005,1289.469971,1284.069946,1287.23999,1287.23999,2128260000.0
1311,PJM Wh Real Time Peak,2006-02-20,2006-02-21,2006-02-21,60.25,59.5,59.78,-8.53,20000,24,15,2006-02-20,74583.37533333333,-653.9060000000005,16944.777555555556,333299.12444444466,22464.432666666675,893.288488888889,2006-02-20,2006-02-20,,,,,,,
1312,PJM Wh Real Time Peak,2006-02-21,2006-02-22,2006-02-22,58.0,54.75,55.54,-4.24,52000,63,34,2006-02-21,84377.84377777779,133.56111111111122,15279.824,331955.8311111111,25292.05428666666,810.9580444444443,2006-02-21,2006-02-21,2006-02-21,1287.23999,1291.920044,1281.329956,1283.030029,1283.030029,2104320000.0
1313,PJM Wh Real Time Peak,2006-02-22,2006-02-23,2006-02-23,59.0,55.0,57.68,2.14,44000,53,29,2006-02-22,33413.66666666667,580.2153333333335,15200.681555555555,331639.473333333,28320.81967777778,553.2131999999999,2006-02-22,2006-02-22,2006-02-22,1283.030029,1294.170044,1283.030029,1292.670044,1292.670044,2222380000.0
1314,PJM Wh Real Time Peak,2006-02-23,2006-02-24,2006-02-24,59.0,57.0,58.22,0.54,30400,35,20,2006-02-23,54174.94511111112,700.5566666666668,16852.680666666667,331703.2111111111,28534.34160222223,853.608177777778,2006-02-23,2006-02-23,2006-02-23,1292.670044,1293.839966,1285.140015,1287.790039,1287.790039,2144210000.0
1315,PJM Wh Real Time Peak,2006-02-24,2006-02-27,2006-02-27,82.0,76.0,77.66,19.44,49600,61,31,2006-02-24,106358.20644444443,271.6197777777777,13548.575999999997,333895.92222222243,22572.443182222225,1593.7466444444442,2006-02-24,2006-02-24,2006-02-24,1287.790039,1292.109985,1285.619995,1289.430054,1289.430054,1933010000.0
1316,PJM Wh Real Time Peak,2006-02-27,2006-02-28,2006-02-28,64.0,63.0,63.53,-14.13,51200,54,28,2006-02-27,53338.52444444444,-390.6124444444447,21617.79288888889,332363.32222222234,22918.639802222217,1140.6591777777774,2006-02-27,2006-02-27,2006-02-27,1289.430054,1297.569946,1289.430054,1294.119995,1294.119995,1975320000.0
1317,PJM Wh Real Time Peak,2006-02-28,2006-03-01,2006-03-01,54.5,52.25,53.2,-10.33,65600,74,31,2006-02-28,92593.13111111111,30.091555555555555,16372.423999999999,331271.1577777776,24076.104113333327,1105.9324666666662,2006-02-28,2006-02-28,2006-02-28,1294.119995,1294.119995,1278.660034,1280.660034,1280.660034,2370860000.0
1318,PJM Wh Real Time Peak,2006-03-01,2006-03-02,2006-03-02,56.0,51.0,54.93,1.73,103200,91,32,2006-03-01,79442.85177777779,825.3895555555556,18095.948666666663,330866.93999999994,24850.36578222222,915.712288888889,2006-03-01,2006-03-01,2006-03-01,1280.660034,1291.800049,1280.660034,1291.23999,1291.23999,2308320000.0
1319,PJM Wh Real Time Peak,2006-03-02,2006-03-03,2006-03-03,61.25,56.25,58.28,3.35,48800,55,29,2006-03-02,8547.043777777779,956.9811111111113,13629.538222222223,329083.8822222224,29830.485900000003,1070.977377777778,2006-03-02,2006-03-02,2006-03-02,1291.23999,1291.23999,1283.209961,1289.140015,1289.140015,2494590000.0
1320,PJM Wh Real Time Peak,2006-03-03,2006-03-06,2006-03-06,59.5,57.45,58.31,0.03,54400,53,27,2006-03-03,94609.79244444442,-149.7997777777778,15495.681555555555,332973.2222222225,23964.029033333336,1467.7013111111112,2006-03-03,2006-03-03,2006-03-03,1289.140015,1297.329956,1284.199951,1287.22998,1287.22998,2152950000.0
1321,PJM Wh Real Time Peak,2006-03-06,2006-03-07,2006-03-07,62.25,59.5,60.9,2.59,40800,48,27,2006-03-06,46653.79888888887,475.19577777777766,19772.959777777774,332744.98666666675,26228.059728888882,704.1418666666669,2006-03-06,2006-03-06,2006-03-06,1287.22998,1288.22998,1275.670044,1278.26001,1278.26001,2280190000.0
1322,PJM Wh Real Time Peak,2006-03-07,2006-03-08,2006-03-08,58.5,56.5,56.73,-4.17,36000,36,27,2006-03-07,108006.21133333335,478.723777777778,14435.99311111111,333451.52666666673,25151.561148888886,891.7892444444446,2006-03-07,2006-03-07,2006-03-07,1278.26001,1278.26001,1271.109985,1275.880005,1275.880005,2268050000.0
1323,PJM Wh Real Time Peak,2006-03-08,2006-03-09,2006-03-09,57.0,53.5,54.27,-2.46,53600,49,36,2006-03-08,59582.379111111106,1354.8982222222226,18555.431333333327,331684.2711111112,26351.13368444444,877.5994000000003,2006-03-08,2006-03-08,2006-03-08,1275.880005,1280.329956,1268.420044,1278.469971,1278.469971,2442870000.0
1324,PJM Wh Real Time Peak,2006-03-09,2006-03-10,2006-03-10,54.0,51.0,52.91,-1.36,51200,40,33,2006-03-09,22555.02888888889,2627.618222222222,23974.40888888889,328613.84666666656,30920.559126666674,1268.8566,2006-03-09,2006-03-09,2006-03-09,1278.469971,1282.73999,1272.22998,1272.22998,1272.22998,2140110000.0
1325,PJM Wh Real Time Peak,2006-03-10,2006-03-13,2006-03-13,53.75,50.0,50.97,-1.94,51200,48,27,2006-03-10,59491.36955555556,3399.5686666666666,21397.54977777778,329314.9377777775,28867.009864444448,1390.2866666666666,2006-03-10,2006-03-10,2006-03-10,1272.22998,1284.369995,1271.109985,1281.420044,1281.420044,2123450000.0
1326,PJM Wh Real Time Peak,2006-03-13,2006-03-14,2006-03-14,61.0,58.25,59.0,8.03,23200,23,20,2006-03-13,39347.816666666666,4140.221777777778,26860.76511111111,329234.7044444442,29778.60846444445,1458.8872222222224,2006-03-13,2006-03-13,2006-03-13,1281.579956,1287.369995,1281.579956,1284.130005,1284.130005,2070330000.0
1327,PJM Wh Real Time Peak,2006-03-14,2006-03-15,2006-03-15,62.25,60.5,61.85,2.85,37600,37,26,2006-03-14,67469.75177777777,2125.7222222222226,17994.375777777776,328980.53999999975,23956.747108888896,1823.3939111111108,2006-03-14,2006-03-14,2006-03-14,1284.130005,1298.140015,1282.670044,1297.47998,1297.47998,2165270000.0
1328,PJM Wh Real Time Peak,2006-03-15,2006-03-16,2006-03-16,61.25,59.0,60.16,-1.69,52800,53,27,2006-03-15,91418.05399999999,963.1724444444441,19572.796000000002,331660.3377777777,21491.438228888885,1595.6844888888888,2006-03-15,2006-03-15,2006-03-15,1297.47998,1304.400024,1294.969971,1303.02002,1303.02002,2293000000.0
1329,PJM Wh Real Time Peak,2006-03-16,2006-03-17,2006-03-17,61.75,59.5,60.93,0.77,19200,24,23,2006-03-16,80231.1671111111,1400.9251111111107,18565.95733333333,332339.8533333334,23952.746404444442,1168.5139111111114,2006-03-16,2006-03-16,2006-03-16,1303.02002,1310.449951,1303.02002,1305.329956,1305.329956,2292180000.0
1330,PJM Wh Real Time Peak,2006-03-17,2006-03-20,2006-03-20,63.25,62.5,62.75,1.82,28000,21,20,2006-03-17,100396.82311111108,1019.001111111111,16882.724000000002,333347.8555555559,23185.578115555563,986.5599555555555,2006-03-17,2006-03-17,2006-03-17,1305.329956,1309.790039,1305.319946,1307.25,1307.25,2549620000.0
1331,PJM Wh Real Time Peak,2006-03-20,2006-03-21,2006-03-21,73.5,70.5,72.52,9.77,100000,87,43,2006-03-20,37510.82555555555,460.7664444444446,30096.51377777777,332722.268888889,23410.81066666666,1278.0475333333331,2006-03-20,2006-03-20,2006-03-20,1307.25,1310.0,1303.589966,1305.079956,1305.079956,1976830000.0
1332,PJM Wh Real Time Peak,2006-03-21,2006-03-22,2006-03-22,73.0,71.5,72.43,-0.09,52800,48,32,2006-03-21,41592.39422222223,12.522888888888932,21428.98711111112,331215.17555555556,23521.762128888888,1010.3288444444446,2006-03-21,2006-03-21,2006-03-21,1305.079956,1310.880005,1295.819946,1297.22998,1297.22998,2147370000.0
1333,PJM Wh Real Time Peak,2006-03-22,2006-03-23,2006-03-23,63.75,61.75,62.58,-9.85,26400,29,19,2006-03-22,85202.09822222224,460.37777777777796,19585.312666666665,332507.89111111074,23968.214560000004,1222.0968222222223,2006-03-22,2006-03-22,2006-03-22,1297.22998,1305.969971,1295.810059,1305.040039,1305.040039,2039810000.0
1334,PJM Wh Real Time Peak,2006-03-23,2006-03-24,2006-03-24,65.75,64.25,65.1,2.52,24800,27,26,2006-03-23,67719.89244444444,943.6644444444445,23109.856444444442,333312.7866666668,25379.0350088889,805.7433333333333,2006-03-23,2006-03-23,2006-03-23,1305.040039,1305.040039,1298.109985,1301.670044,1301.670044,1980940000.0
1335,PJM Wh Real Time Peak,2006-03-24,2006-03-27,2006-03-27,66.25,62.0,64.75,-0.35,41600,41,24,2006-03-24,28586.14244444445,1023.868222222222,31590.863555555556,332642.5333333331,27687.577402222232,649.4152888888889,2006-03-24,2006-03-24,2006-03-24,1301.670044,1306.530029,1298.890015,1302.949951,1302.949951,2326070000.0
1336,PJM Wh Real Time Peak,2006-03-27,2006-03-28,2006-03-28,61.25,59.25,60.05,-4.7,32000,31,21,2006-03-27,102077.97866666666,1605.9660000000003,15244.232444444444,333997.42666666664,25234.704831111118,937.5228222222224,2006-03-27,2006-03-27,2006-03-27,1302.949951,1303.73999,1299.089966,1301.609985,1301.609985,2029700000.0
1337,PJM Wh Real Time Peak,2006-03-28,2006-03-29,2006-03-29,59.0,58.25,58.67,-1.38,20000,22,18,2006-03-28,20473.173333333332,2206.4951111111113,26804.92066666667,333626.96444444434,27364.665866666677,502.64257777777794,2006-03-28,2006-03-28,2006-03-28,1301.609985,1306.23999,1291.839966,1293.22998,1293.22998,2148580000.0
1338,PJM Wh Real Time Peak,2006-03-29,2006-03-30,2006-03-30,55.0,54.0,54.4,-4.27,24000,28,18,2006-03-29,76738.2,2614.808888888889,23803.70333333333,334605.11111111124,26826.32538222223,559.5452222222223,2006-03-29,2006-03-29,2006-03-29,1293.22998,1305.599976,1293.22998,1302.890015,1302.890015,2143540000.0
1339,PJM Wh Real Time Peak,2006-03-30,2006-03-31,2006-03-31,56.0,53.5,54.61,0.21,39200,46,32,2006-03-30,87827.73066666668,3270.7842222222216,26645.73488888889,334316.997777778,27098.154886666664,1024.496622222222,2006-03-30,2006-03-30,2006-03-30,1302.890015,1310.150024,1296.719971,1300.25,1300.25,2294560000.0
1340,PJM Wh Real Time Peak,2006-03-31,2006-04-03,2006-04-03,62.5,60.0,61.25,6.64,35200,31,25,2006-03-31,75338.68511111112,3937.855777777777,27879.060222222222,332558.6466666669,27860.214148888896,1524.2258444444444,2006-03-31,2006-03-31,2006-03-31,1300.25,1303.0,1294.869995,1294.869995,1294.869995,2236710000.0
1341,PJM Wh Real Time Peak,2006-04-03,2006-04-04,2006-04-04,68.75,64.0,66.97,5.72,63200,63,36,2006-04-03,22798.749555555558,3134.9995555555565,20396.901555555556,329948.9511111109,28784.920160000005,1481.9132222222224,2006-04-03,2006-04-03,2006-04-03,1302.880005,1309.189941,1296.650024,1297.810059,1297.810059,2494080000.0
1342,PJM Wh Real Time Peak,2006-04-04,2006-04-05,2006-04-05,64.75,63.75,64.46,-2.51,16800,21,17,2006-04-04,103503.10533333331,2312.6462222222217,21051.272666666668,330244.70888888906,22899.953117777783,1392.9608444444448,2006-04-04,2006-04-04,2006-04-04,1297.810059,1307.550049,1294.709961,1305.930054,1305.930054,2147660000.0
1343,PJM Wh Real Time Peak,2006-04-05,2006-04-06,2006-04-06,60.0,59.0,59.53,-4.93,24000,29,25,2006-04-05,86976.30266666666,2072.40288888889,25491.104222222224,329801.0044444441,23965.13797333333,1095.3322444444445,2006-04-05,2006-04-05,2006-04-05,1305.930054,1312.810059,1304.819946,1311.560059,1311.560059,2420020000.0
1344,PJM Wh Real Time Peak,2006-04-06,2006-04-07,2006-04-07,62.5,60.75,61.73,2.2,36800,46,26,2006-04-06,58221.34400000001,2852.234666666666,29013.299111111108,330650.7577777775,26280.940522222227,934.7266222222225,2006-04-06,2006-04-06,2006-04-06,1311.560059,1311.98999,1302.439941,1309.040039,1309.040039,2281680000.0
1345,PJM Wh Real Time Peak,2006-04-07,2006-04-10,2006-04-10,61.75,61.0,61.23,-0.5,38400,39,21,2006-04-07,47071.04888888889,3766.8760000000007,26414.132666666665,328704.2644444442,29423.57678000002,1272.7850222222223,2006-04-07,2006-04-07,2006-04-07,1309.040039,1314.069946,1294.180054,1295.5,1295.5,2082470000.0
1346,PJM Wh Real Time Peak,2006-04-10,2006-04-11,2006-04-11,62.25,60.75,61.25,0.02,42400,47,30,2006-04-10,121551.694,2902.93511111111,18834.63555555556,334584.7177777779,23982.148573333325,738.5425333333334,2006-04-10,2006-04-10,2006-04-10,1295.51001,1300.73999,1293.170044,1296.619995,1296.619995,1898320000.0
1347,PJM Wh Real Time Peak,2006-04-11,2006-04-12,2006-04-12,58.25,57.0,57.63,-3.62,40000,35,25,2006-04-11,92431.84111111112,3873.1248888888895,26521.52577777777,334389.85555555596,25924.580286666664,978.0968666666666,2006-04-11,2006-04-11,2006-04-11,1296.599976,1300.709961,1282.959961,1286.569946,1286.569946,2232880000.0
1348,PJM Wh Real Time Peak,2006-04-12,2006-04-13,2006-04-13,60.0,57.0,58.26,0.63,49600,61,28,2006-04-12,63903.881777777795,4356.691333333333,31224.69422222222,334022.72444444464,28582.118682222223,1283.516088888889,2006-04-12,2006-04-12,2006-04-12,1286.569946,1290.930054,1286.449951,1288.119995,1288.119995,1938100000.0
1349,PJM Wh Real Time Peak,2006-04-13,2006-04-14,2006-04-14,55.0,54.0,54.59,-3.67,6400,8,10,2006-04-13,87830.2773333333,5154.340444444444,26585.307999999994,332441.44444444426,26227.536531111116,969.874088888889,2006-04-13,2006-04-13,2006-04-13,1288.119995,1292.089966,1283.369995,1289.119995,1289.119995,1891940000.0
1350,PJM Wh Real Time Peak,2006-04-14,2006-04-17,2006-04-17,60.0,58.5,59.3,4.71,43200,36,17,2006-04-14,24128.847111111103,5285.353111111113,26756.151555555556,329530.3622222224,29194.936304444447,901.6561333333335,2006-04-14,2006-04-14,,,,,,,
1351,PJM Wh Real Time Peak,2006-04-17,2006-04-18,2006-04-18,60.5,58.0,59.25,-0.05,36000,43,23,2006-04-17,83983.3368888889,3542.1746666666663,28896.18066666667,329399.61111111083,26183.457704444452,980.1906666666666,2006-04-17,2006-04-17,2006-04-17,1289.119995,1292.449951,1280.73999,1285.329956,1285.329956,1794650000.0
1352,PJM Wh Real Time Peak,2006-04-18,2006-04-19,2006-04-19,62.0,60.0,60.85,1.6,48000,55,27,2006-04-18,124742.0071111111,4009.954444444445,19374.129999999994,330737.41777777765,25145.982402222227,975.3483111111108,2006-04-18,2006-04-18,2006-04-18,1285.329956,1309.02002,1285.329956,1307.280029,1307.280029,2595440000.0
1353,PJM Wh Real Time Peak,2006-04-19,2006-04-20,2006-04-20,70.25,66.0,68.87,8.02,63200,70,34,2006-04-19,116802.87444444445,4684.553555555556,22772.34711111111,330216.6555555553,24668.63872888889,737.0451777777779,2006-04-19,2006-04-19,2006-04-19,1307.650024,1310.390015,1302.790039,1309.930054,1309.930054,2447310000.0
1354,PJM Wh Real Time Peak,2006-04-20,2006-04-21,2006-04-21,63.0,61.25,62.33,-6.54,44000,48,29,2006-04-20,98526.774,5168.745777777777,26998.816666666662,331552.3977777776,22645.087382222224,664.4325555555557,2006-04-20,2006-04-20,2006-04-20,1309.930054,1318.160034,1306.380005,1311.459961,1311.459961,2512920000.0
1355,PJM Wh Real Time Peak,2006-04-21,2006-04-24,2006-04-24,65.5,62.0,63.89,1.56,32800,36,21,2006-04-21,54012.09777777778,4321.213333333335,37037.770000000004,333110.70222222223,26935.835708888895,1097.885733333333,2006-04-21,2006-04-21,2006-04-21,1311.459961,1317.670044,1306.589966,1311.280029,1311.280029,2392630000.0
1356,PJM Wh Real Time Peak,2006-04-24,2006-04-25,2006-04-25,61.0,59.0,60.18,-3.71,38400,47,32,2006-04-24,57747.48288888889,4420.657555555555,31704.95777777779,330092.4199999998,27351.37937111111,544.466377777778,2006-04-24,2006-04-24,2006-04-24,1311.280029,1311.280029,1303.790039,1308.109985,1308.109985,2117330000.0
1357,PJM Wh Real Time Peak,2006-04-25,2006-04-26,2006-04-26,58.25,56.5,57.1,-3.08,45600,55,18,2006-04-25,62402.70244444444,3845.7904444444434,33485.943333333336,330301.2955555555,26615.96878888889,884.7551777777779,2006-04-25,2006-04-25,2006-04-25,1308.109985,1310.790039,1299.170044,1301.73999,1301.73999,2366380000.0
1358,PJM Wh Real Time Peak,2006-04-26,2006-04-27,2006-04-27,60.0,56.5,58.3,1.2,38400,41,30,2006-04-26,115183.92622222223,2928.183111111111,20863.51244444444,331898.522222222,22965.68167555556,805.0701111111115,2006-04-26,2006-04-26,2006-04-26,1301.73999,1310.969971,1301.73999,1305.410034,1305.410034,2502690000.0
1359,PJM Wh Real Time Peak,2006-04-27,2006-04-28,2006-04-28,55.0,53.25,53.73,-4.57,21600,27,22,2006-04-27,102249.7826666667,3974.4108888888886,24825.275777777777,331276.3377777776,23111.898142222217,460.0588444444445,2006-04-27,2006-04-27,2006-04-27,1305.410034,1315.0,1295.569946,1309.719971,1309.719971,2772010000.0
1360,PJM Wh Real Time Peak,2006-04-28,2006-05-01,2006-05-01,57.5,55.75,56.32,2.59,22400,24,22,2006-04-28,108219.5308888889,3617.4220000000005,26031.95044444445,333970.33111111127,23738.298053333332,1012.4650000000006,2006-04-28,2006-04-28,2006-04-28,1309.719971,1316.040039,1306.160034,1310.609985,1310.609985,2419920000.0
1361,PJM Wh Real Time Peak,2006-05-01,2006-05-02,2006-05-02,62.5,60.0,60.68,4.36,43200,54,32,2006-05-01,84760.75555555556,4231.360444444444,30565.592888888896,334537.6222222225,24272.554739999992,1239.7852000000003,2006-05-01,2006-05-01,2006-05-01,1310.609985,1317.209961,1303.459961,1305.189941,1305.189941,2437040000.0
1362,PJM Wh Real Time Peak,2006-05-02,2006-05-03,2006-05-03,61.0,58.75,59.69,-0.99,56800,56,28,2006-05-02,89129.84888888891,4355.383999999999,30837.52288888889,332020.49777777767,25293.988291111116,691.5902000000001,2006-05-02,2006-05-02,2006-05-02,1305.189941,1313.660034,1305.189941,1313.209961,1313.209961,2403470000.0
1363,PJM Wh Real Time Peak,2006-05-03,2006-05-04,2006-05-04,64.25,63.25,63.67,3.98,53600,55,28,2006-05-03,67388.0151111111,4801.866000000001,32787.51866666667,330604.50222222204,27186.434428888893,673.0857333333335,2006-05-03,2006-05-03,2006-05-03,1313.209961,1313.469971,1303.920044,1308.119995,1308.119995,2395230000.0
1364,PJM Wh Real Time Peak,2006-05-04,2006-05-05,2006-05-05,61.0,59.75,60.49,-3.18,41600,44,26,2006-05-04,100060.13911111112,5209.340000000001,27995.878222222218,330832.9622222221,25289.425806666666,699.5011111111114,2006-05-04,2006-05-04,2006-05-04,1307.849976,1315.140015,1307.849976,1312.25,1312.25,2431450000.0
1365,PJM Wh Real Time Peak,2006-05-05,2006-05-08,2006-05-08,59.0,57.75,58.41,-2.08,43200,47,25,2006-05-05,52240.94488888888,4994.207111111109,42809.74777777778,330103.1444444442,26893.136793333346,658.3118000000003,2006-05-05,2006-05-05,2006-05-05,1312.25,1326.530029,1312.25,1325.76001,1325.76001,2294760000.0
1366,PJM Wh Real Time Peak,2006-05-08,2006-05-09,2006-05-09,59.25,58.0,58.87,0.46,32000,37,29,2006-05-08,33445.76466666666,4126.978222222222,36940.24422222222,332040.19333333353,25506.29873555556,1133.0918444444442,2006-05-08,2006-05-08,2006-05-08,1325.76001,1326.699951,1322.869995,1324.660034,1324.660034,2151300000.0
1367,PJM Wh Real Time Peak,2006-05-09,2006-05-10,2006-05-10,58.0,55.5,57.04,-1.83,53600,56,35,2006-05-09,37259.524,4742.520888888889,36498.25999999999,331403.1466666668,24998.941971111104,961.9994888888889,2006-05-09,2006-05-09,2006-05-09,1324.660034,1326.599976,1322.47998,1325.140015,1325.140015,2157290000.0
1368,PJM Wh Real Time Peak,2006-05-10,2006-05-11,2006-05-11,55.5,53.5,54.26,-2.78,44800,47,33,2006-05-10,68519.9471111111,5141.954222222221,32404.624666666663,329793.1799999999,27554.929742222226,661.212977777778,2006-05-10,2006-05-10,2006-05-10,1324.569946,1325.51001,1317.439941,1322.849976,1322.849976,2268550000.0
1369,PJM Wh Real Time Peak,2006-05-11,2006-05-12,2006-05-12,52.75,51.0,51.95,-2.31,77600,71,34,2006-05-11,19726.950444444446,4480.296222222221,36775.60244444444,328190.2022222223,29029.520584444443,1469.0970222222222,2006-05-11,2006-05-11,2006-05-11,1322.630005,1322.630005,1303.449951,1305.920044,1305.920044,2531520000.0
